machine_id,serial_number,device_type,manufacturer,firmware_version,mac_address,ip_address,installation_date,latitude,longitude,municipio,operating_center,reference_network,connectivity_type,signal_strength_dbm,machine_type,sector,shift,age_days,maintenance_delay_days,tool_wear_pct,temperature_c,vibration_mm_s,pressure_bar,oil_level_pct,coolant_level_pct,humidity_pct,voltage_v,current_a,power_kw,rpm,noise_db,smoke_ppm,gas_ppm,network_latency_ms,error_count_24h,restart_count_7d,severity
M-063,SN-RM-0063-58998,Speed Sensor Node,Siemens,3.0.0,59:B4:BF:3F:F0:94,10.9.98.246,2017-07-03,41.833904,12.244866,Municipio VI,CO Roma Centro,RETE_ENERGIA,5G,-76.0,MOTOR,B1,NIGHT,3222,17,95.73,69.19,0.98,6.7,85.64,78.7,42.88,399.11,42.58,44.85,1709.43,60.48,1.73,1.48,42.48,1,0,NORMAL
M-064,SN-RM-0064-25920,Pump Monitor Gateway,Honeywell,4.0.0,57:9F:AF:5B:CE:96,10.6.164.73,2021-02-17,41.971371,12.638703,Municipio XIV,CO Roma Ovest,RETE_IDRICA,WiFi,-50.1,COMPRESSOR,B1,NIGHT,918,27,58.11,85.13,4.22,14.71,43.99,70.99,58.1,398.3,55.46,62.4,2916.5,72.25,0.64,1.16,59.42,7,0,WARNING
M-065,SN-RM-0065-37649,Compressor Edge Node,Yokogawa,4.0.0,22:85:91:5B:E4:FF,10.2.15.35,2017-04-05,41.883484,12.510403,Municipio IX,CO Roma Est,RETE_GAS,Ethernet,-68.6,TURBINE,A1,DAY,2776,16,80.5,107.11,5.31,15.66,76.21,60.72,69.6,396.95,84.53,84.56,5070.58,67.48,4.66,2.82,43.77,6,3,WARNING
M-066,SN-RM-0066-52407,Vibration Sensor Node,Yokogawa,3.2.5,EF:44:F6:D7:1C:DF,10.2.122.203,2023-06-23,41.801986,12.449669,Municipio IX,CO Aurelia,RETE_ELETTRICA,WiFi,-55.2,MOTOR,B1,NIGHT,286,62,76.88,76.25,2.32,9.26,44.54,85.54,58.54,407.24,46.8,55.98,1762.57,78.57,5.47,0.03,26.55,4,0,MAINTENANCE
M-067,SN-RM-0067-99845,Speed Sensor Node,Emerson,2.3.1,E6:8A:0D:1D:27:4D,10.4.200.36,2018-04-01,41.731396,12.616944,Municipio VIII,CO EUR,RETE_ENERGIA,5G,-92.5,COMPRESSOR,C1,NIGHT,545,70,100.0,95.77,5.43,15.13,66.82,28.02,66.87,398.47,74.63,80.65,2933.37,81.82,26.02,4.62,53.92,12,3,FAILURE
M-068,SN-RM-0068-71602,Smart Flow Sensor,Siemens,2.4.0,D8:78:96:04:20:60,10.3.229.105,2023-11-28,41.848339,12.759495,Municipio III,CO EUR,RETE_IDRICA,WiFi,-77.1,PUMP,B1,NIGHT,3130,96,100.0,82.64,4.62,11.95,49.3,35.51,39.64,400.35,40.17,63.51,1465.74,72.89,13.2,0.21,76.15,14,4,FAILURE
M-069,SN-RM-0069-61606,Compressor Edge Node,ABB,3.1.2,7D:59:AC:D7:E1:B7,10.2.221.66,2021-12-20,41.774359,12.491709,Municipio III,CO Roma Centro,RETE_GAS,Ethernet,-79.2,COMPRESSOR,B1,NIGHT,935,10,88.04,90.41,3.67,13.76,45.09,80.34,48.51,408.89,56.28,66.89,2918.23,70.28,2.32,1.8,84.56,4,2,WARNING
M-070,SN-RM-0070-83289,Electric Edge Monitor,Siemens,3.0.0,5A:C8:8B:7F:21:46,10.5.168.233,2021-04-30,41.96115,12.467583,Municipio VI,CO Roma Sud,RETE_ELETTRICA,4G,-98.5,PUMP,B1,DAY,202,48,84.64,110.11,5.1,13.3,0.0,37.19,53.81,404.44,58.07,65.94,1379.63,94.41,30.01,24.26,84.21,22,10,SEVERE
M-071,SN-RM-0071-89671,Power Edge Controller,Emerson,2.4.0,53:13:86:DA:44:CF,10.3.81.11,2017-10-15,41.814232,12.680398,Municipio XIII,CO Ostiense,RETE_ENERGIA,LoRaWAN,-45.7,MOTOR,A1,DAY,803,24,58.73,95.02,3.66,7.47,50.86,65.57,29.86,393.79,54.93,52.09,1754.07,59.17,0.0,1.55,42.66,9,1,WARNING
M-072,SN-RM-0072-29042,Smart Flow Sensor,GE Digital,4.0.0,08:21:0C:DA:3C:D6,10.9.150.42,2021-07-14,41.796686,12.307098,Municipio V,CO Roma Ovest,RETE_IDRICA,Ethernet,-50.8,PUMP,A2,NIGHT,3188,15,74.76,67.68,2.16,9.07,82.81,89.23,73.2,396.51,40.74,42.35,1413.13,72.48,0.21,0.96,68.37,1,0,NORMAL
M-073,SN-RM-0073-91326,Gas IoT Sensor,Bosch,2.4.0,F9:8A:E3:2A:B6:01,10.1.143.180,2021-01-16,41.83949,12.628612,Municipio IX,CO Roma Centro,RETE_GAS,5G,-62.5,MOTOR,B2,NIGHT,2274,28,70.96,68.02,1.61,6.5,72.98,60.43,57.79,412.06,36.3,41.14,1850.79,59.51,0.0,2.74,51.72,3,1,NORMAL
M-074,SN-RM-0074-92303,Vibration Sensor Node,Siemens,3.0.0,5F:AD:F6:26:DE:4E,10.6.12.155,2018-04-18,41.939104,12.663902,Municipio XI,CO Tiburtina,RETE_ELETTRICA,LoRaWAN,-93.4,MOTOR,B1,DAY,265,57,54.82,101.13,3.48,9.95,74.33,50.75,53.33,391.18,49.47,72.13,1866.17,77.94,16.79,6.84,74.6,11,3,FAILURE
M-075,SN-RM-0075-84370,Speed Sensor Node,Yokogawa,3.2.5,76:17:54:D5:50:28,10.8.115.73,2020-03-26,41.811758,12.329531,Municipio I,CO Roma Ovest,RETE_ENERGIA,5G,-66.5,MOTOR,B1,DAY,1890,17,39.05,67.72,1.87,8.82,65.34,93.27,50.94,395.33,34.04,60.99,1788.27,81.38,3.11,4.16,67.71,2,1,NORMAL
M-076,SN-RM-0076-69974,Pump Monitor Gateway,Yokogawa,3.2.5,20:05:50:BB:D1:E3,10.4.162.244,2016-05-24,41.954839,12.669754,Municipio I,CO Tiburtina,RETE_IDRICA,WiFi,-63.5,MOTOR,B2,DAY,3328,34,70.64,85.07,2.38,8.2,33.91,65.96,49.52,409.27,40.66,57.61,1824.66,73.56,1.55,1.84,57.61,1,0,MAINTENANCE
M-077,SN-RM-0077-33249,Compressor Edge Node,Schneider Electric,3.0.0,B1:D2:FD:55:73:04,10.6.115.104,2016-12-07,41.75939,12.230623,Municipio V,CO Aurelia,RETE_GAS,5G,-56.0,TURBINE,A2,DAY,337,18,37.03,82.78,2.73,16.09,52.32,82.26,43.22,395.79,70.4,91.15,5328.29,67.45,2.44,2.25,70.17,0,0,NORMAL
M-078,SN-RM-0078-38734,Vibration Sensor Node,Honeywell,3.2.5,03:FF:5C:78:66:7D,10.4.250.232,2018-10-01,41.849015,12.367255,Municipio XI,CO Roma Est,RETE_ELETTRICA,4G,-79.4,PUMP,A2,NIGHT,1550,7,37.96,55.88,2.91,10.07,70.03,70.02,25.0,385.25,33.49,38.73,1458.14,68.89,1.14,0.0,25.07,1,0,NORMAL
M-079,SN-RM-0079-38827,Speed Sensor Node,Schneider Electric,2.3.1,C8:40:5C:63:66:93,10.1.246.61,2019-06-07,41.828039,12.583059,Municipio I,CO EUR,RETE_ENERGIA,LoRaWAN,-66.3,MOTOR,A2,DAY,1123,0,46.8,69.9,1.36,6.07,62.19,80.68,65.84,393.25,40.07,53.79,1731.17,66.68,3.16,0.65,36.49,0,0,NORMAL
M-080,SN-RM-0080-37451,Pressure IoT Node,ABB,3.2.5,B9:E4:42:FF:09:52,10.4.238.14,2022-03-08,41.822064,12.756121,Municipio II,CO Roma Centro,RETE_IDRICA,WiFi,-73.1,COMPRESSOR,A1,NIGHT,2578,59,95.41,123.4,5.78,19.28,38.56,36.82,61.86,391.67,80.83,65.52,2653.58,89.27,17.41,18.79,92.53,23,5,SEVERE
M-081,SN-RM-0081-76740,Pressure Transmitter IoT,Yokogawa,4.1.3,D1:86:6F:7E:9B:FB,10.9.16.51,2019-03-27,41.988066,12.600369,Municipio VIII,CO Roma Ovest,RETE_GAS,Ethernet,-69.7,TURBINE,C1,NIGHT,3233,2,82.11,80.27,2.83,14.7,79.93,88.78,46.19,389.31,80.24,85.63,5565.19,68.67,1.27,1.61,61.81,1,1,NORMAL
M-082,SN-RM-0082-53389,Vibration Sensor Node,Schneider Electric,2.3.1,9D:A2:EC:FA:3B:3E,10.5.73.156,2019-11-23,41.873831,12.389818,Municipio X,CO Flaminia,RETE_ELETTRICA,Ethernet,-53.3,PUMP,A1,NIGHT,3246,31,100.0,89.98,2.95,12.79,16.93,47.76,39.31,398.75,39.19,55.39,1453.85,65.12,0.0,0.0,47.85,8,1,WARNING
M-083,SN-RM-0083-47449,Turbine IoT Gateway,Bosch,2.4.0,CA:16:FE:C6:E7:79,10.7.208.202,2018-03-29,41.833393,12.730427,Municipio XI,CO Ostiense,RETE_ENERGIA,WiFi,-71.2,PUMP,B1,DAY,3263,11,47.78,65.45,2.45,11.62,92.17,66.07,33.44,406.37,38.56,60.19,1449.37,75.94,0.0,2.44,54.55,1,0,NORMAL
M-084,SN-RM-0084-79068,Pressure IoT Node,Bosch,4.0.0,0A:C2:6B:72:30:94,10.3.247.10,2017-11-24,41.742039,12.735436,Municipio III,CO Roma Ovest,RETE_IDRICA,WiFi,-47.1,TURBINE,B2,NIGHT,2506,5,82.82,86.8,4.01,15.27,59.99,42.14,54.25,392.57,68.42,82.0,4881.21,59.4,0.0,2.02,14.77,3,0,MAINTENANCE
M-085,SN-RM-0085-79594,Pressure Transmitter IoT,Yokogawa,4.0.0,99:6F:E7:51:A5:FA,10.4.50.182,2022-11-05,41.79073,12.456454,Municipio VII,CO Ostiense,RETE_GAS,4G,-72.0,MOTOR,B2,NIGHT,2422,34,82.23,80.24,2.15,7.13,62.48,67.8,58.31,405.52,46.79,60.12,1779.23,76.03,1.31,2.9,48.34,3,1,MAINTENANCE
M-086,SN-RM-0086-60084,Electric Edge Monitor,GE Digital,3.0.0,08:C6:80:79:AE:BA,10.1.46.217,2022-02-22,41.842115,12.23463,Municipio VIII,CO Ostiense,RETE_ELETTRICA,4G,-49.8,MOTOR,A1,NIGHT,357,41,46.53,76.34,2.18,5.66,41.54,88.42,62.63,418.06,62.74,55.73,1772.42,77.87,4.19,0.0,42.26,3,1,MAINTENANCE
M-087,SN-RM-0087-83085,Speed Sensor Node,Bosch,3.0.0,F5:76:E7:EA:B5:AD,10.3.246.239,2022-10-08,41.786116,12.574493,Municipio XIV,CO Prenestina,RETE_ENERGIA,LoRaWAN,-53.7,MOTOR,B2,NIGHT,496,0,60.03,75.02,0.92,7.32,74.32,87.83,58.42,404.85,48.84,52.87,1842.29,78.62,7.45,0.91,58.32,0,0,NORMAL
M-088,SN-RM-0088-75477,Smart Flow Sensor,Honeywell,4.1.3,42:8B:FC:40:7D:B8,10.3.77.98,2018-01-28,41.77749,12.390543,Municipio XV,CO Roma Nord,RETE_IDRICA,LoRaWAN,-74.0,TURBINE,B2,NIGHT,2488,3,72.48,104.78,4.11,17.29,36.04,44.88,76.0,388.72,69.84,87.57,5348.06,64.46,3.56,1.6,36.81,7,2,WARNING
M-089,SN-RM-0089-60358,Compressor Edge Node,Siemens,3.2.5,86:7D:A5:40:78:96,10.7.208.188,2021-04-09,41.97859,12.416861,Municipio XI,CO Roma Centro,RETE_GAS,WiFi,-80.7,PUMP,A2,DAY,783,74,10.52,107.4,4.7,11.49,87.13,52.9,77.39,404.55,46.25,58.96,1516.33,79.81,11.22,0.2,72.17,11,5,FAILURE
M-090,SN-RM-0090-50451,Electric Edge Monitor,Emerson,4.0.0,37:FA:9C:CA:14:51,10.3.84.89,2016-12-18,41.805747,12.32928,Municipio V,CO Roma Est,RETE_ELETTRICA,Ethernet,-68.1,TURBINE,B1,DAY,710,45,39.23,102.31,3.61,14.6,63.02,67.18,51.81,392.48,69.2,82.43,5072.05,70.79,3.17,2.03,33.75,3,0,MAINTENANCE
M-091,SN-RM-0091-67287,Speed Sensor Node,Honeywell,4.1.3,82:FF:27:7B:09:C6,10.7.150.49,2022-12-07,41.7949,12.458448,Municipio IX,CO Tiburtina,RETE_ENERGIA,Ethernet,-70.2,PUMP,C1,NIGHT,3252,42,100.0,81.98,2.89,11.91,42.92,73.52,51.36,395.16,25.37,42.35,1536.03,79.4,0.0,0.22,33.96,7,2,WARNING
M-092,SN-RM-0092-97860,Smart Flow Sensor,Honeywell,3.2.5,BA:16:08:FB:82:17,10.9.118.120,2018-05-20,41.797149,12.492213,Municipio VII,CO Prenestina,RETE_IDRICA,4G,-70.2,TURBINE,C2,NIGHT,589,11,36.85,100.85,5.04,17.37,74.01,84.6,35.02,394.48,72.85,92.12,5313.32,80.17,0.04,2.02,34.4,4,1,WARNING
M-093,SN-RM-0093-22234,Gas IoT Sensor,ABB,2.3.1,43:31:8E:66:6F:27,10.4.104.160,2022-02-13,41.9714,12.546839,Municipio XIV,CO Prenestina,RETE_GAS,WiFi,-47.4,TURBINE,A2,NIGHT,3392,35,60.96,86.69,2.18,13.66,63.37,74.98,10.29,398.92,73.13,82.95,5009.87,69.05,0.0,2.65,43.19,2,0,NORMAL
M-094,SN-RM-0094-73841,Motor IoT Controller,Yokogawa,2.3.1,4A:3A:AF:66:65:7A,10.4.217.128,2018-04-30,41.915875,12.600801,Municipio XV,CO Roma Est,RETE_ELETTRICA,LoRaWAN,-62.2,COMPRESSOR,C2,DAY,2413,9,41.98,74.51,1.7,10.19,61.21,51.34,66.22,403.74,60.25,57.86,2873.87,68.11,0.55,0.0,53.19,1,0,NORMAL
M-095,SN-RM-0095-68956,Speed Sensor Node,Emerson,3.0.0,71:BE:55:00:6A:B7,10.4.48.129,2023-11-29,41.737473,12.502995,Municipio XIV,CO Ostiense,RETE_ENERGIA,4G,-84.7,TURBINE,C1,NIGHT,724,28,78.01,100.99,4.9,16.96,55.48,54.5,59.6,399.09,88.82,86.57,5007.24,76.22,4.51,0.0,66.87,5,2,WARNING
M-096,SN-RM-0096-53532,Pressure IoT Node,Siemens,3.0.0,A8:D8:6A:6C:E6:4E,10.5.241.88,2015-09-15,41.985827,12.748136,Municipio V,CO Aurelia,RETE_IDRICA,4G,-47.9,COMPRESSOR,A2,NIGHT,513,14,45.81,71.03,0.85,14.37,82.23,77.23,80.72,413.95,48.89,42.12,2796.22,70.54,0.0,0.0,39.54,0,0,NORMAL
M-097,SN-RM-0097-89880,Pressure Transmitter IoT,ABB,3.2.5,99:03:3B:E7:2D:33,10.8.183.120,2021-04-07,41.941789,12.778415,Municipio IX,CO Roma Ovest,RETE_GAS,Ethernet,-65.2,MOTOR,B2,NIGHT,752,9,55.88,72.19,1.66,7.25,45.04,75.25,50.61,383.8,42.13,45.2,1843.65,69.61,2.84,3.06,39.92,1,0,NORMAL
M-098,SN-RM-0098-93223,Vibration Sensor Node,ABB,4.0.0,B4:C2:8B:57:19:6E,10.8.23.172,2022-04-18,41.928086,12.684022,Municipio II,CO Roma Est,RETE_ELETTRICA,WiFi,-64.3,MOTOR,C1,DAY,2652,5,65.39,97.69,3.67,5.67,43.54,50.66,82.4,406.5,61.91,56.77,1789.99,79.78,2.48,0.0,70.64,6,2,WARNING
M-099,SN-RM-0099-81922,Turbine IoT Gateway,GE Digital,3.1.2,FE:49:85:C2:1C:44,10.7.19.108,2022-11-04,41.825788,12.359225,Municipio XV,CO Roma Nord,RETE_ENERGIA,WiFi,-50.5,COMPRESSOR,A1,DAY,839,72,63.96,88.91,2.82,10.41,40.31,77.97,57.09,403.35,59.7,55.46,2866.9,60.47,0.0,0.0,61.39,3,1,MAINTENANCE
M-100,SN-RM-0100-58490,Pressure IoT Node,ABB,2.3.1,55:57:0E:06:38:93,10.8.24.8,2018-06-09,41.960286,12.361054,Municipio XV,CO Tiburtina,RETE_IDRICA,Ethernet,-58.8,MOTOR,C2,DAY,1840,92,100.0,94.59,4.16,12.09,42.73,31.12,46.78,401.72,56.91,60.56,1459.05,84.85,3.65,10.38,80.76,9,5,FAILURE
M-101,SN-RM-0101-57362,Pressure Transmitter IoT,Schneider Electric,2.3.1,AE:E7:D3:C1:FD:CE,10.4.237.219,2020-06-05,41.791787,12.517063,Municipio XV,CO Roma Nord,RETE_GAS,Ethernet,-82.1,TURBINE,C2,NIGHT,668,70,91.9,139.55,6.2,19.15,39.12,46.74,87.01,394.15,95.19,102.02,4877.41,88.96,32.69,32.35,28.47,24,9,SEVERE
M-102,SN-RM-0102-78289,Motor IoT Controller,GE Digital,3.1.2,CD:9B:0E:2F:D7:72,10.9.232.251,2022-01-03,41.730453,12.32244,Municipio XII,CO Roma Ovest,RETE_ELETTRICA,WiFi,-76.5,COMPRESSOR,B2,NIGHT,1352,19,79.33,80.98,3.25,12.11,62.95,69.8,46.35,411.11,49.97,49.45,3201.45,71.57,0.27,0.47,29.83,1,1,NORMAL
M-103,SN-RM-0103-82442,Turbine IoT Gateway,Honeywell,3.0.0,F6:82:E2:1B:94:DD,10.9.249.124,2017-12-23,41.850153,12.287562,Municipio VIII,CO Casilina,RETE_ENERGIA,5G,-67.6,MOTOR,B2,DAY,924,74,80.38,127.54,4.66,12.66,21.18,40.66,63.78,400.23,57.95,74.41,1823.19,77.95,34.63,9.06,51.7,16,6,SEVERE
M-104,SN-RM-0104-87208,Smart Flow Sensor,Bosch,2.4.0,49:8F:1F:76:EC:E4,10.1.53.110,2017-02-11,41.747253,12.565419,Municipio II,CO Casilina,RETE_IDRICA,5G,-62.9,TURBINE,A2,NIGHT,133,44,40.46,90.91,2.35,13.43,70.79,53.43,65.19,408.94,81.37,80.54,5190.53,69.35,6.23,0.97,32.56,1,0,NORMAL
M-105,SN-RM-0105-98973,Pressure Transmitter IoT,Yokogawa,3.1.2,C0:6A:64:11:D3:2A,10.3.125.160,2016-06-14,41.744328,12.735992,Municipio X,CO Aurelia,RETE_GAS,4G,-68.5,MOTOR,A1,NIGHT,2775,28,79.07,80.03,2.96,9.38,79.96,46.03,29.9,408.61,57.63,56.61,1627.19,63.11,3.74,0.46,51.1,7,1,WARNING
M-106,SN-RM-0106-16482,Motor IoT Controller,Honeywell,3.0.0,1C:5D:DF:C4:DA:89,10.8.6.163,2021-10-13,41.801885,12.776767,Municipio V,CO Roma Ovest,RETE_ELETTRICA,LoRaWAN,-69.2,PUMP,C1,DAY,2874,33,73.66,84.29,3.85,9.59,47.92,55.71,32.94,400.47,44.18,47.21,1546.39,77.51,0.27,2.58,1.0,4,2,WARNING
M-107,SN-RM-0107-62743,Speed Sensor Node,Siemens,4.1.3,C3:44:5B:6F:F1:B4,10.8.20.35,2015-02-25,41.828139,12.591459,Municipio VI,CO Tiburtina,RETE_ENERGIA,LoRaWAN,-62.3,MOTOR,C1,DAY,2047,81,76.64,106.65,3.4,12.56,28.54,32.63,39.51,390.55,65.5,68.97,1576.25,74.99,26.06,2.39,87.44,6,4,FAILURE
M-108,SN-RM-0108-68249,Smart Flow Sensor,Schneider Electric,3.2.5,FF:17:EF:AE:E2:D1,10.3.116.163,2022-01-06,41.770021,12.614095,Municipio XV,CO Roma Sud,RETE_IDRICA,Ethernet,-72.9,COMPRESSOR,B2,DAY,448,34,30.56,73.22,2.34,11.9,84.04,67.67,74.5,418.53,66.68,63.36,2781.6,71.25,0.77,2.52,46.03,1,0,NORMAL
M-109,SN-RM-0109-24035,Pressure Transmitter IoT,ABB,2.3.1,DF:E9:4D:B4:1F:67,10.4.104.172,2018-01-15,41.868938,12.678954,Municipio VII,CO Tiburtina,RETE_GAS,5G,-73.3,PUMP,B1,NIGHT,596,4,53.45,62.34,2.16,9.28,59.43,89.76,50.9,392.68,37.47,48.22,1363.95,58.82,3.21,3.36,36.67,0,0,NORMAL
M-110,SN-RM-0110-50134,Motor IoT Controller,Bosch,3.2.5,61:F6:A1:77:68:08,10.4.110.133,2016-12-24,41.987241,12.578514,Municipio XII,CO Roma Sud,RETE_ELETTRICA,WiFi,-59.0,TURBINE,B1,NIGHT,1178,40,45.36,87.86,1.87,16.9,60.88,58.41,71.86,389.37,93.29,76.74,5261.62,67.89,2.06,2.85,19.31,1,0,NORMAL
M-111,SN-RM-0111-12291,Turbine IoT Gateway,Emerson,3.0.0,6C:28:16:85:E1:FC,10.2.23.150,2015-08-07,41.855142,12.655016,Municipio IX,CO EUR,RETE_ENERGIA,LoRaWAN,-58.0,PUMP,C1,NIGHT,1093,25,25.03,78.91,1.93,8.47,73.81,61.25,35.06,406.99,28.79,37.11,1442.88,78.88,2.12,1.0,49.79,1,2,NORMAL
M-112,SN-RM-0112-34787,Pump Monitor Gateway,ABB,3.0.0,6A:45:83:FF:6A:4C,10.7.134.74,2015-11-07,41.925852,12.453818,Municipio VIII,CO Roma Centro,RETE_IDRICA,Ethernet,-34.1,TURBINE,A2,NIGHT,2162,33,53.65,99.54,2.91,18.13,45.35,50.08,61.22,407.87,74.84,90.48,4912.41,65.57,3.33,1.84,41.21,2,1,MAINTENANCE
M-113,SN-RM-0113-46862,Gas IoT Sensor,GE Digital,4.0.0,84:23:B9:1C:4E:07,10.9.150.98,2016-02-04,41.804545,12.509786,Municipio X,CO Aurelia,RETE_GAS,Ethernet,-46.4,COMPRESSOR,B2,DAY,2064,13,51.23,75.94,1.75,13.18,61.15,100.0,49.94,404.71,41.35,64.38,2855.88,71.46,1.3,1.13,36.88,1,0,NORMAL
M-114,SN-RM-0114-36460,Electric Edge Monitor,Siemens,3.0.0,52:8E:3E:CE:04:4C,10.3.76.85,2015-09-14,41.941126,12.545145,Municipio IX,CO Prenestina,RETE_ELETTRICA,4G,-38.6,TURBINE,C1,DAY,1938,23,72.39,89.3,2.44,15.67,58.94,90.6,50.44,397.52,63.96,94.06,5058.53,60.02,1.2,0.09,11.47,0,0,NORMAL
M-115,SN-RM-0115-43981,Speed Sensor Node,Siemens,4.0.0,B6:C9:B7:C9:6D:D2,10.9.102.69,2019-08-28,41.958725,12.260734,Municipio V,CO Ostiense,RETE_ENERGIA,LoRaWAN,-59.3,COMPRESSOR,C2,DAY,2475,55,100.0,96.61,4.59,15.68,51.21,61.46,56.89,406.63,54.84,67.37,2756.02,76.66,13.59,7.05,93.7,9,4,FAILURE
M-116,SN-RM-0116-99175,Pressure IoT Node,Siemens,4.1.3,8B:BA:DA:97:F6:8A,10.7.175.132,2018-04-25,41.778891,12.236765,Municipio II,CO Flaminia,RETE_IDRICA,4G,-73.1,MOTOR,B1,NIGHT,3409,22,83.7,97.77,1.78,11.99,35.11,44.14,66.86,396.7,41.96,64.92,1773.72,71.5,1.91,1.31,23.08,7,0,WARNING
M-117,SN-RM-0117-38544,Gas IoT Sensor,Siemens,4.1.3,7C:5A:4B:69:3D:81,10.7.155.239,2021-09-14,41.987785,12.683291,Municipio VIII,CO Casilina,RETE_GAS,4G,-59.5,COMPRESSOR,C2,NIGHT,2356,58,51.33,73.32,2.11,11.66,67.72,73.46,48.99,392.41,38.04,52.19,2689.94,72.83,1.32,1.12,26.11,0,0,NORMAL
M-118,SN-RM-0118-66446,Vibration Sensor Node,Siemens,3.0.0,46:FE:51:FD:46:58,10.7.249.179,2019-05-17,41.98032,12.393078,Municipio IV,CO Prenestina,RETE_ELETTRICA,LoRaWAN,-71.2,COMPRESSOR,C1,DAY,703,39,50.44,81.78,1.47,13.69,67.34,68.97,43.42,415.6,59.49,67.35,2837.81,68.95,0.0,0.96,21.62,1,2,NORMAL
M-119,SN-RM-0119-21820,Speed Sensor Node,ABB,4.1.3,58:92:47:1C:75:C3,10.4.144.34,2018-03-02,41.738507,12.33625,Municipio XV,CO EUR,RETE_ENERGIA,WiFi,-87.2,MOTOR,A2,DAY,1102,64,100.0,118.86,5.19,11.83,47.81,49.65,75.46,390.16,73.78,86.51,1377.75,88.09,33.72,31.61,102.99,16,8,SEVERE
M-120,SN-RM-0120-37999,Pump Monitor Gateway,GE Digital,3.0.0,EA:39:05:A4:AF:90,10.1.198.23,2015-10-12,41.947349,12.243694,Municipio VIII,CO EUR,RETE_IDRICA,Ethernet,-51.6,PUMP,B2,DAY,1674,45,62.91,73.74,2.36,9.45,87.74,80.44,57.11,404.12,32.49,43.25,1547.65,52.14,0.53,3.44,25.76,0,1,NORMAL
M-121,SN-RM-0121-44897,Pressure Transmitter IoT,ABB,4.1.3,0C:F5:2E:AE:1F:7E,10.5.213.55,2020-07-14,41.763964,12.399182,Municipio X,CO Tiburtina,RETE_GAS,LoRaWAN,-73.9,TURBINE,A2,NIGHT,2024,31,35.62,104.92,5.07,14.44,67.33,58.55,64.11,398.92,85.08,87.61,5161.68,79.69,5.46,0.58,61.4,6,2,WARNING
M-122,SN-RM-0122-54417,Motor IoT Controller,Honeywell,4.0.0,C6:DD:29:46:58:69,10.9.119.191,2022-05-18,41.876553,12.769503,Municipio XI,CO Tiburtina,RETE_ELETTRICA,4G,-49.4,PUMP,B2,DAY,2168,43,61.17,67.56,2.15,10.25,64.66,66.26,54.2,387.22,34.72,43.46,1439.76,69.87,3.14,2.69,33.31,0,1,NORMAL
M-123,SN-RM-0123-16991,Power Edge Controller,Bosch,3.0.0,7A:40:2E:CC:05:4C,10.4.112.87,2015-02-19,41.901414,12.257471,Municipio XV,CO EUR,RETE_ENERGIA,Ethernet,-55.1,TURBINE,B1,DAY,2450,10,70.78,92.03,2.48,15.35,87.81,86.86,80.01,417.23,84.76,90.1,5501.13,62.26,0.0,1.8,57.49,2,1,NORMAL
M-124,SN-RM-0124-88497,Pump Monitor Gateway,ABB,3.2.5,7B:91:88:30:C1:2F,10.8.100.31,2023-11-02,41.849407,12.764414,Municipio XIII,CO Aurelia,RETE_IDRICA,LoRaWAN,-55.4,TURBINE,A1,NIGHT,2522,14,50.02,87.0,1.95,13.86,70.84,84.58,51.4,401.66,71.04,77.78,4994.58,68.53,4.53,0.0,58.56,1,0,NORMAL
M-125,SN-RM-0125-22734,Gas IoT Sensor,Emerson,3.0.0,18:D4:67:D0:1F:59,10.5.190.49,2018-01-04,41.852134,12.635728,Municipio IX,CO Roma Centro,RETE_GAS,WiFi,-70.1,MOTOR,B2,NIGHT,1370,38,62.12,72.9,2.57,6.25,58.8,61.85,56.32,381.08,52.69,50.67,1769.96,77.37,2.26,2.78,43.49,2,0,MAINTENANCE
M-126,SN-RM-0126-74576,Motor IoT Controller,Schneider Electric,2.3.1,93:C3:B0:0A:05:15,10.9.195.246,2022-01-26,41.971024,12.379481,Municipio VI,CO Roma Sud,RETE_ELETTRICA,Ethernet,-85.9,MOTOR,B1,NIGHT,3275,21,69.1,85.53,3.13,8.1,53.67,45.48,53.62,388.27,40.63,58.24,1636.25,58.09,1.41,0.0,35.82,4,2,WARNING
M-127,SN-RM-0127-87243,Turbine IoT Gateway,ABB,4.0.0,A3:2C:E4:FB:A8:F3,10.1.59.138,2018-01-14,41.909339,12.532743,Municipio X,CO Roma Centro,RETE_ENERGIA,4G,-59.8,TURBINE,B1,NIGHT,635,4,41.65,104.81,4.14,18.51,28.84,40.87,70.94,404.19,89.93,82.98,5277.92,76.47,1.66,0.92,16.53,8,1,WARNING
M-128,SN-RM-0128-74118,Smart Flow Sensor,GE Digital,3.2.5,19:DE:37:C9:3C:5A,10.7.237.203,2019-11-06,41.967693,12.471648,Municipio X,CO Roma Nord,RETE_IDRICA,LoRaWAN,-52.1,COMPRESSOR,B2,NIGHT,154,52,31.06,78.63,3.03,12.78,39.47,84.31,52.32,408.16,49.4,54.96,2772.98,78.79,1.85,0.65,41.85,5,0,MAINTENANCE
M-129,SN-RM-0129-79417,Gas IoT Sensor,Emerson,3.1.2,FF:56:18:6C:EB:B9,10.2.93.198,2020-04-03,41.94007,12.374665,Municipio VI,CO Roma Nord,RETE_GAS,5G,-60.2,TURBINE,B2,DAY,811,16,39.06,91.88,3.13,15.07,56.94,68.0,57.71,401.7,76.56,94.62,5398.71,71.17,5.61,0.0,34.63,1,1,NORMAL
